id,address,at_street,description,latitude,longitude,municipality,name,on_street
"3943",,"Centre Street",,"42.228082","-71.004818","Braintree","Independence Ave opp Centre St","Independence Avenue"
"8528",,"Beacon Street",,"42.32989","-71.19488","Newton","Centre St @ Beacon St","Centre Street"
"81685",,"Albemarle Road",,"42.359881","-71.216606","Newton","Crafts St @ Albemarle St","Crafts Street"
"node-bmmnl-379stair-platform",,,"Beachmont - Top of stairs for Wonderland",,,"Revere","Beachmont",
"door-wondl-ocean",,,"Wonderland - Ocean Ave","42.413295","-70.99155","Revere","Wonderland - Ocean Ave",
"2514",,"Cambridge Street",,"42.372983","-71.094522","Cambridge","Webster Ave @ Cambridge St","Webster Avenue"
"77777",,"Washington Street",,"42.332906","-71.081253","Boston","Melnea Cass Blvd @ Washington St","Melnea Cass Boulevard"
"4103",,"Intervale Street",,"42.23644","-71.013608","Quincy","Centre St @ Intervale St","Centre Street"
"111236",,"Priscilla Way",,"42.261535","-70.845016","Hull","Nantasket Ave from School St to Rockland St (FLAG)","Nantasket Avenue"
"6364",,,,"42.263569","-71.102189","Boston","River St @ Wachusett St","River Street"
"765",,"Stimson Street",,"42.263043","-71.163301","Boston","2550 Centre St","Centre Street"
"Mansfield",,,"Mansfield - Commuter Rail","42.032787","-71.219917","Mansfield","Mansfield",
"6164",,"Lincoln Road",,"42.493886","-70.892927","Salem","Loring Ave @ Lincoln Rd","Loring Avenue"
"14180",,"Orchard Street",,"42.177809","-71.050317","Randolph","618 N Main St opp Vesey Rd","North Main Street"
"9099",,"Walnut Street",,"42.45328","-71.06473","Melrose","Grove St @ Walnut St","Grove Street"
"327",,"Melville Avenue",,"42.296156","-71.0614","Boston","Dorchester Ave @ Melville Ave","Dorchester Avenue"
"557",,"Bloomfield Street",,"42.299875","-71.065374","Boston","452 Geneva Ave opp Bloomfield St","Geneva Avenue"
"7510",,"Assembly Drive",,"42.456421","-71.009105","Saugus","Central St opp Assembly Ave","Central Street"
"7124",,,,"42.557528","-70.880118","Beverly","Rantoul St @ Cabot St","Rantoul Street"
"3541",,"Blackstone Road",,"42.243572","-70.946418","Weymouth","Bridge St opp Blackstone Rd","Bridge Street"
"7557",,"Davis Court",,"42.458726","-71.019363","Saugus","Vine St opp Beech St","Vine Street"
"3796",,"Patten Avenue",,"42.234513","-70.977862","Braintree","Quincy Ave @ Quirk Chevrolet","Quincy Avenue"
"84880",,,,"42.299664","-71.196959","Newton","Opp 210 Nahanton St","Nahanton Street"
"121017",,,,"42.218305","-71.119251","Milton","1904 Canton Ave @ Trailside Museum","Canton Avenue"
"1165",,"West Walnut Park",,"42.316446","-71.097563","Boston","Washington St @ W Walnut Pk","Washington Street"
"9194",,"Boardman Avenue",,"42.47152","-71.061294","Melrose","Main St @ Briggs St","Main Street"
"1535",,"Heath Street",,"42.326553","-71.142458","Brookline","Boylston St @ Chestnut Hill Ave","Boylston Street"
"840",,"Pender Street",,"42.28461","-71.162477","Boston","Lagrange St @ Pender St","La Grange Street"
"Back Bay",,,"Back Bay - Commuter Rail","42.34735","-71.075727","Boston","Back Bay",
"6298",,"Essex Street",,"42.420836","-71.119899","Medford","High St @ Essex St","High Street"
"31256",,"Harbor Street","Northern Ave opp Harbor St - Silver Line - SL2 South Station","42.346538","-71.034878","Boston","Northern Ave opp Harbor St","Northern Avenue"
"3313",,"Unnamed Road",,"42.254188","-70.966442","Quincy","Palmer St @ Snug Harbor Community School","Palmer Street"
"6378",,"Central Avenue",,"42.25606","-71.121213","Boston","River St @ Central Ave","River Street"
"9210",,"Rosemont Street",,"42.436509","-71.067705","Malden","Main St @ Rosemont St","Main Street"
"5482",,,,"42.423469","-71.042806","Malden","990 Broadway opp Grover St","Broadway"
"3516",,"McGrath Highway",,"42.250266","-70.998546","Quincy","Washington St @ McGrath Hwy","Washington Street"
"1146",,"Kenilworth Street",,"42.329314","-71.088302","Boston","42 Dudley St","Dudley Street"
"node-312-lobby",,,"Malden Center - Bottom of Commuter Rail platform escalator",,,"Malden","Malden Center",
"4841",,"Bessom Street",,"42.500246","-70.858824","Marblehead","Pleasant St @ Bessom St","Pleasant Street"
"2682",,"Central Street",,"42.388393","-71.103567","Somerville","Highland Ave @ Central St","Highland Avenue"
"5558",,"Chelsea Street",,"42.404184","-71.048217","Everett","Ferry St @ Chelsea St","Ferry Street"
"5226",,"Walter Street",,"42.29768","-71.130466","Boston","Centre St @ Walter St","Centre Street"
"6702",,"Magner Road",,"42.467079","-70.99006","Lynn","Kings Hill Dr @ Nottingham Ct","Kings Hill Drive"
"9045",,"Bradbury Avenue",,"42.407849","-71.082879","Medford","Fellsway @ Bradbury Ave","Fellsway"
"5985",,"Gould Street",,"42.448175","-71.07156","Melrose","Pleasant St @ Gould St","Pleasant Street"
"2569",,"Trowbridge Street",,"42.377541","-71.109541","Cambridge","Kirkland St @ Trowbridge St","Kirkland Street"
"5575",,,,"42.414742","-71.035596","Everett","Elm St @ Duncan Rd","Elm Street"
"81448",,"Hampton Avenue",,"42.309974","-71.23117","Needham","Central Ave @ Hampton Ave","Central Avenue"
"6130",,"Stetson Avenue",,"42.480674","-70.915242","Swampscott","Essex St @ Stetson Ave","Essex Street"
"2483",,"Hillside Avenue",,"42.414883","-71.182886","Arlington","Wachusett Ave @ Hillside Ave","Wachusett Avenue"
"5941",,"Glen Avenue",,"42.451024","-71.060925","Melrose","Linwood Ave @ Glen Ave","Linwood Avenue"
"1089",,"Strathmore Road",,"42.340486","-71.155288","Boston","Chestnut Hill Ave @ South St","Chestnut Hill Avenue"
"830",,"Centre Street",,"42.262782","-71.163277","Boston","Stimson St @ Centre St","Stimson Street"
"22173",,"Memorial Drive",,"42.353995","-71.104785","Cambridge","Amesbury St @ Vassar St","Amesbury Street"
"70166",,,"Eliot - Green Line - Park Street & North","42.318957","-71.216776","Newton","Eliot",
"1155",,"Bickford Street",,"42.32295","-71.102275","Boston","Centre St @ Bickford St","Centre Street"
"82011",,"Berwick Road",,"42.327672","-71.206229","Newton","Walnut St @ Fisher Ave","Walnut Street"
"4704",,"Commercial Street",,"42.455605","-70.958037","Lynn","Lynnway @ Commercial St","Lynnway"
"8304",,"Valley Street",,"42.425618","-71.101209","Medford","Fellsway W @ Fulton St","Fellsway West"
"38498",,"Townsend Avenue",,"42.21672","-70.990871","Braintree","Middle St @ Townsend Ave","Middle Street"
"49820",,"Akeson Road",,"42.475253","-71.167269","Woburn","28 Lexington St","Lexington Street"
"109848",,"Bay View Avenue",,"42.360982","-70.970887","Winthrop","Shirley St @ Bay View Ave","Shirley Street"
"19215",,"Ramsdell Road",,"42.428682","-71.067966","Malden","Florence St @ Ramsdell Rd","Florence Street"
"8259",,"Wildwood Street",,"42.451474","-71.157039","Winchester","Cambridge St @ Wildwood St","Cambridge Street"
"2358",,"Park Avenue",,"42.411246","-71.18156","Arlington","West Service Rd @ Park Ave","Frontage Road"
"node-astao-foldoorstair-lobby",,,"Assembly - Top of stairs for Foley Street",,,"Somerville","Assembly",
"362",,"Holden Street",,"42.318836","-71.063644","Boston","Columbia Rd @ Holden St","Columbia Road"
"70084",,,"Andrew - Red Line - Alewife","42.330154","-71.057655","Boston","Andrew",
"node-336-middle",,,"Davis - Bottom of Escalator 336",,,"Somerville","Davis",
"3999",,"Quincy Street",,"42.135546","-71.006679","Holbrook","S Franklin St @ Quincy St","South Franklin Street"
"1450",,"Beechwood Avenue",,"42.364445","-71.173414","Watertown","Arsenal St opp Beechwood Ave","Arsenal Street"
"2119",,"Sullivan Road",,"42.375167","-71.154041","Cambridge","Belmont St @ Sullivan Rd","Belmont Street"
"door-dwnxg-macys",,,"Downtown Crossing - Macy's","42.355253","-71.060521","Boston","Downtown Crossing - Macy's",
"place-jfk","599 Old Colony Ave Boston, MA 02127-3805",,,"42.320685","-71.052391","Boston","JFK/UMass",
"node-wimnl-benn-farepaid",,,"Wood Island - Paid side of fare gates",,,"Boston","Wood Island",
"2316",,"Davenport Street",,"42.389308","-71.119806","Cambridge","Massachusetts Ave @ Davenport St","Massachusetts Avenue"
"5546",,"McLeavey Street",,"42.415021","-71.030613","Revere","Park Ave @ McLeavey St","Park Avenue"
"8233",,"Terry Avenue",,"42.51063","-71.200582","Burlington","Cambridge St @ Terry Ave","Cambridge Street"
"1352",,"Homestead Street",,"42.31199","-71.090502","Boston","Humboldt Ave @ Homestead St","Humboldt Avenue"
"6949",,"Canal Street",,"42.461865","-71.142455","Winchester","Main St @ Canal St","Main Street"
"1275",,"Evans Road",,"42.341042","-71.137945","Brookline","Wahington St @ Evans Rd","Washington Street"
"3789",,"Circuit Road",,"42.241162","-70.990704","Quincy","Quincy Ave @ President Plaza","Quincy Avenue"
"place-NEC-1659","1011 Ten Rod Rd, North Kingstown, RI",,,"41.581289","-71.491147","North Kingstown","Wickford Junction",
"1856",,"Weld Street",,"42.294728","-71.130566","Boston","170 Walter St","Walter Street"
"6627",,"Pond Street",,"42.42517","-70.92503","Nahant","Emerald Rd @ Pond St","Emerald Road"
"7800",,"Lewis Terrace",,"42.35499","-71.195776","Newton","Adams St @ Washington St","Adams Street"
"49923",,"Garden Street",,"42.474539","-71.169706","Woburn","81 Lexington St","Lexington Street"
"70089",,,"Fields Corner - Red Line - Ashmont","42.300093","-71.061667","Boston","Fields Corner",
"door-armnl-garden",,,"Arlington - Public Garden","42.351784","-71.070537","Boston","Arlington - Public Garden",
"3260",,"Rock Island Road",,"42.268418","-70.954436","Quincy","Sea St @ Wall St","Sea Street"
"place-CM-0547","70 Main Street, Buzzards Bay, MA 02532",,,"41.744805","-70.616226","Bourne","Buzzards Bay",
"70269",,,"Central Avenue - Mattapan Trolley - Mattapan","42.270027","-71.073337","Milton","Central Avenue",
"2080",,"Larch Road",,"42.380171","-71.143606","Cambridge","Huron Ave @ Larch Rd","Huron Avenue"
"1254",,"Burke Street",,"42.336908","-71.0848","Boston","Tremont St @ Burke St","Tremont Street"
"8639",,"Bloomfield Street",,"42.443344","-71.219054","Lexington","Massachusetts Ave @ Bloomfield St","Massachusetts Avenue"
"3248",,"Palmer Street",,"42.260829","-70.978466","Quincy","Sea St @ Palmer St","Sea Street"
"12862",,"Fourth Avenue",,"42.37809","-71.052029","Boston","Thirteenth St @ Fifth Ave","Thirteenth Street"
"516",,"Burt Street",,"42.283442","-71.071403","Boston","Washington St @ Burt St","Washington Street"
"4244",,"Fitch Terrace",,"42.153266","-71.044939","Randolph","S Main St opp Fitch Terr","South Main Street"
"5982",,"Everett Street",,"42.45055","-71.070522","Melrose","Pleasant St @ Everett St","Pleasant Street"
"25800",,"Mercer Street",,"42.33154","-71.049154","Boston","E 8th St @ Mercer St","East Eighth Street"
"4376",,"Huntington Road",,"42.256122","-71.046067","Milton","Edge Hill Rd @ Huntington Rd","Edgehill Road"
"7142",,"Saunders Street",,"42.528846","-70.890072","Salem","Bridge St @ Saunders St","Bridge Street"
"3654",,"Bradmere Way",,"42.250376","-70.938059","Weymouth","Neck St opp Bradmere Way","Neck Street"
"77244",,"Columbus Avenue",,"42.3788","-71.246781","Waltham","Hammond St @ Columbus Ave","Hammond Street"
"5756",,"Stockton Street",,"42.400699","-71.021093","Chelsea","Broadway @ Stockton St","Broadway"
"8239",,,,"42.496674","-71.19443","Burlington","99 Cambridge St","Cambridge Street"
"11242",,,,"42.327477","-71.061819","Boston","South Bay Mall @ Office Max",
"node-702-bridge",,,"Wonderland - Bridge level of garage elevator",,,"Revere","Wonderland",
"3605",,"Shipyard Drive",,"42.249358","-70.916949","Hingham","319 Lincoln St","Lincoln Street"
"8470",,"Page Road",,"42.497859","-71.27385","Bedford","Springs Rd @ Pine Hill Rd","Springs Road"
"7382",,"Boston Street",,"42.46209","-70.98273","Lynn","Summer St @ Boston St","Summer Street"
"4308",,"Nahanton Avenue",,"42.234377","-71.069839","Milton","Randolph Ave @ Nahanton Ave","Randolph Avenue"
"86961",,"Pine Street",,"42.371561","-71.236933","Waltham","Moody St @ Crescent St","Moody Street"
"39870",,,"Montello - Spark Street Parking Lot","42.106726","-71.022045","Brockton","Montello",
"node-wtcst-ibstairs-platform",,,"World Trade Center - Bottom of inbound platform stairs",,,"Boston","World Trade Center",
"5384",,"Alden Street",,"42.424042","-71.048116","Malden","Newland St @ Alden St","Newland Street"
"9244",,"Walton Place",,"42.486427","-71.068713","Wakefield","830 Main St","Main Street"
"4458",,"Highland Avenue",,"42.516619","-70.905671","Salem","Essex St opp Warren St","Essex Street"
"9275",,"Church Street",,"42.508135","-71.071094","Wakefield","Salem St @ Main St","Salem Street"
"56733",,"O'Callaghan Way",,"42.470118","-70.984672","Lynn","Fecteau Way","Fecteau Way"
"5587",,,,"42.413224","-71.033033","Chelsea","60 Woodlawn Ave","Woodlawn Avenue"
"node-grnst-844-platform",,,"Green Street - Bottom of Elevator 844",,,"Boston","Green Street",
"7241",,"Quincy Terrace",,"42.467227","-70.952414","Lynn","182 Washington St","Washington Street"
"node-850-lobby",,,"Ruggles - Top of Orange Line platform elevator",,,"Boston","Ruggles",
"9023",,"Stanton Street",,"42.433949","-71.042118","Malden","Salem St @ Stanton St","Salem Street"
"769",,"Glenhaven Road",,"42.270185","-71.161904","Boston","Centre St opp Glenhaven Rd","Centre Street"
"4375",,"Cedar Road",,"42.25541","-71.048344","Milton","Edge Hill Rd @ Cedar Rd","Edgehill Road"
"49948",,,,"42.505472","-71.24212","Bedford","9 Crosby Dr - Nextel","Crosby Drive"
"2522",,"Webster Avenue",,"42.367008","-71.092596","Cambridge","Hampshire St @ Webster Ave","Hampshire Street"
"25059",,,,"42.441965","-71.093174","Medford","Highland Ave @ Molyneaux Circle","Highland Avenue"
"5312",,"Bowen Avenue",,"42.407045","-71.108659","Medford","Main St @ Bowen Ave","Main Street"
"9086",,"First Street",,"42.458088","-71.046817","Melrose","Waverly Ave @ First St","Waverly Avenue"
"10417",,"Blue Hill Avenue",,"42.298267","-71.087238","Boston","American Legion Hwy @ Blue Hill Ave","American Legion Highway"
"4685",,"Perry Street",,"42.556488","-70.92601","Danvers","High St @ Perry St","High Street"
"5507",,"Thorndike Street",,"42.396817","-71.064982","Everett","Broadway @ Thorndike St","Broadway"
"4097",,"Sullivan Road",,"42.240545","-71.024105","Quincy","West St @ Sullivan Rd","West Street"
"node-150-street",,,"Prudential - Top of escalator from Prudential Center to lobby",,,"Boston","Prudential",
"5478",,"Eastern Avenue",,"42.43013","-71.040331","Malden","Broadway @ Eastern Ave","Broadway"
"1791",,"East Lenox Street",,"42.33353","-71.077233","Boston","Harrison Ave @ E Lenox St","Harrison Avenue"
"39689",,,,"42.214852","-70.989645","Braintree","Middle St @ Kew Rd","Middle Street"
"9254",,"John Street",,"42.526017","-71.101001","Reading","Salem St @ John St","Salem Street"
"6717",,"Central Street",,"42.484","-71.011385","Saugus","Walnut St opp Central St","Walnut Street"
"1166",,"Cobden Street",,"42.317579","-71.096449","Boston","Washington St @ Cobden St","Washington Street"
"8556",,"Dedham Street",,"42.29468","-71.178978","Newton","Spiers Rd @ Dedham St","Spiers Road"
"8236",,"Cedarwood Avenue",,"42.501873","-71.195198","Burlington","127 Cambridge St opp Cedarwood Ln","Cambridge Street"
"2567",,"Kirkland Street",,"42.376511","-71.114059","Cambridge","Quincy St @ Kirkland St","Quincy Street"
"7642",,"Lewis Terrace",,"42.35485","-71.195895","Newton","Washington St @ Adams St","Washington Street"
"8275",,"Garden Street",,"42.418188","-71.151205","Arlington","Mystic St @ Russell St","Mystic Street"
"node-nqncy-spstair-platform",,,"North Quincy - Bottom of stairs between platform and Squantum Street lobby",,,"Quincy","North Quincy",
"7168",,"Highland Avenue",,"42.545306","-70.880413","Beverly","Cabot St opp Highland Ave","Cabot Street"
"node-sbmnl-stairs-lobby",,,"Stony Brook - Top of stairs",,,"Boston","Stony Brook",
"5804",,"Victoria Street",,"42.406042","-71.007663","Revere","Winthrop Ave @ Victoria St","Winthrop Avenue"
"304",,"Crescent Avenue",,"42.31861","-71.056785","Boston","Dorchester Ave @ Cottage St","Dorchester Avenue"
"11836",,"Bellingham Road",,"42.304467","-71.150105","Brookline","145 Grove St opp Bellingham Rd","Grove Street"
"18248",,"South Bedford Street",,"42.488675","-71.200833","Burlington","Burlington Mall Rd @ S Bedford St","Burlington Mall Road"
"45838",,"Constitution Avenue",,"42.414603","-71.011871","Revere","Cooledge St @ Constitution Ave","Cooledge Street"
"Montserrat",,,"Montserrat - Commuter Rail","42.562171","-70.869254","Beverly","Montserrat",
"door-lech-exit",,,"Lechmere - Exit Only","42.371139","-71.077292","Cambridge","Lechmere - Exit Only",
"6526",,,,"42.253877","-71.139562","Boston","Alwin St @ Turtle Pond Pkwy","Alwin Street"
"32549",,"Winthrop Street",,"42.372535","-71.121784","Cambridge","Eliot St @ Bennett St","Eliot Street"
"41686",,,,"42.476962","-71.18329","Woburn","Cambridge Rd @ Pheasant Ridge Apts","Cambridge Street"
"70080",,,"South Station - Red Line - Alewife","42.352271","-71.055242","Boston","South Station",
"109884",,"Lewis Avenue",,"42.372114","-70.976577","Winthrop","Washington Ave @ Lewis Ave","Washington Avenue"
"4606",,"Woodside Street",,"42.53121","-70.909701","Salem","North St @ Woodside St","North Street"
"5864",,"Cottage Street",,"42.368292","-71.034615","Boston","Maverick St @ Cottage St","Maverick Street"
"3655",,"River Street",,"42.252274","-70.938235","Weymouth","Neck St opp Regatta Rd","Neck Street"
"78607",,,,"42.398895","-71.211929","Waltham","Opp 380 Trapelo Rd","Trapelo Road"
"82050",,,,"42.316087","-71.20961","Newton","Needham St opp Easy St","Needham Street"
"12767",,"Houghton Street",,"42.375283","-71.100063","Somerville","Springfield St opp Houghton St","Springfield Street"
